timestamp,zone_id,actual_demand,predicted_demand,prediction_error,is_test_period,zone_peak,load_factor,risk_level,risk_score
2024-01-19 13:15:00,zone_1,14.9436,14.9463,-0.0027,0,16.3501,0.9141411979131626,CRITICAL,91.4
2024-01-19 13:30:00,zone_1,15.115,15.1193,-0.0043,0,16.3501,0.9247221729530706,CRITICAL,92.5
2024-01-19 13:45:00,zone_1,14.7053,14.7037,0.0016,0,16.3501,0.8993033681751181,HIGH,89.9
2024-01-19 14:00:00,zone_1,14.542000000000002,14.5377,0.0043,0,16.3501,0.889150525073241,HIGH,88.9
2024-01-19 14:15:00,zone_1,15.8387,15.8362,0.0025,0,16.3501,0.9685689995779841,CRITICAL,96.9
2024-01-19 14:30:00,zone_1,15.6072,15.6084,-0.0012,0,16.3501,0.954636363080348,CRITICAL,95.5
2024-01-19 14:45:00,zone_1,14.9345,14.9293,0.0052,0,16.3501,0.9131014489208016,CRITICAL,91.3
2024-01-19 15:00:00,zone_1,15.0128,15.0123,0.0005,0,16.3501,0.9181778704717402,CRITICAL,91.8
2024-01-19 15:15:00,zone_1,14.946000000000002,14.9463,-0.0003,0,16.3501,0.9141411979131626,CRITICAL,91.4
2024-01-19 15:30:00,zone_1,14.39,14.3891,0.0009,0,16.3501,0.8800618956458981,HIGH,88.0
2024-01-19 15:45:00,zone_1,14.8662,14.8595,0.0067,0,16.3501,0.9088323618815787,CRITICAL,90.9
2024-01-19 16:00:00,zone_1,15.5289,15.5253,0.0036,0,16.3501,0.9495538253588662,CRITICAL,95.0
2024-01-19 16:15:00,zone_1,13.7252,13.7249,0.0003,0,16.3501,0.8394382908973033,HIGH,83.9
2024-01-19 16:30:00,zone_1,13.9659,13.9654,0.0005,0,16.3501,0.8541476810539385,HIGH,85.4
2024-01-19 16:45:00,zone_1,14.4443,14.4487,-0.0044,0,16.3501,0.8837071332897046,HIGH,88.4
2024-01-19 17:00:00,zone_1,14.5788,14.5807,-0.0019,0,16.3501,0.8917804784068598,HIGH,89.2
2024-01-19 17:15:00,zone_1,13.5672,13.5675,-0.0003,0,16.3501,0.8298114384621501,HIGH,83.0
2024-01-19 17:30:00,zone_1,15.592,15.5933,-0.0013,0,16.3501,0.9537128213283098,CRITICAL,95.4
2024-01-19 17:45:00,zone_1,14.6904,14.6884,0.002,0,16.3501,0.8983675940819933,HIGH,89.8
2024-01-19 18:00:00,zone_1,18.0205,18.0261,-0.0056,0,16.3501,1.1025070183056984,CRITICAL,100.0
2024-01-19 18:15:00,zone_1,15.028100000000002,15.0264,0.0017,0,16.3501,0.9190402505183455,CRITICAL,91.9
2024-01-19 18:30:00,zone_1,17.448900000000002,17.4611,-0.0122,0,16.3501,1.0679506547360564,CRITICAL,100.0
2024-01-19 18:45:00,zone_1,18.298,18.2956,0.0024,0,16.3501,1.1189900979198903,CRITICAL,100.0
2024-01-19 19:00:00,zone_1,17.3402,17.3429,-0.0027,0,16.3501,1.0607213411538767,CRITICAL,100.0
2024-01-19 19:15:00,zone_1,15.2644,15.2725,-0.0081,0,16.3501,0.9340921462254054,CRITICAL,93.4
2024-01-19 19:30:00,zone_1,15.8246,15.8247,-0.0001,0,16.3501,0.9678656399655047,CRITICAL,96.8
2024-01-19 19:45:00,zone_1,17.1209,17.1161,0.0048,0,16.3501,1.0468498663616734,CRITICAL,100.0
2024-01-19 20:00:00,zone_1,14.9491,14.9499,-0.0008,0,16.3501,0.9143613800527213,CRITICAL,91.4
2024-01-19 20:15:00,zone_1,15.1451,15.1474,-0.0023,0,16.3501,0.9264408168757376,CRITICAL,92.6
2024-01-19 20:30:00,zone_1,15.7669,15.7665,0.0004,0,16.3501,0.9643060287093045,CRITICAL,96.4
2024-01-19 20:45:00,zone_1,16.2575,16.2561,0.0014,0,16.3501,0.9942507996892984,CRITICAL,99.4
2024-01-19 21:00:00,zone_1,12.4313,12.4299,0.0014,0,16.3501,0.7602338823615757,HIGH,76.0
2024-01-19 21:15:00,zone_1,12.2596,12.2603,-0.0007,0,16.3501,0.74986085712014,MEDIUM,75.0
2024-01-19 21:30:00,zone_1,11.1664,11.1668,-0.0004,0,16.3501,0.6829805322291607,MEDIUM,68.3
2024-01-19 21:45:00,zone_1,12.629,12.6284,0.0006,0,16.3501,0.772374480890025,HIGH,77.2
2024-01-19 22:00:00,zone_1,8.596,8.5933,0.0027,0,16.3501,0.5255808832973498,LOW,52.6
2024-01-19 22:15:00,zone_1,8.8022,8.802,0.0002,0,16.3501,0.5383453312212158,LOW,53.8
2024-01-19 22:30:00,zone_1,8.1562,8.1605,-0.0043,0,16.3501,0.49911009718594995,LOW,49.9
2024-01-19 22:45:00,zone_1,7.9455,7.9435,0.002,0,16.3501,0.48583800710699016,LOW,48.6
2024-01-19 23:00:00,zone_1,5.8016,5.8027,-0.0011,0,16.3501,0.35490302811603597,LOW,35.5
2024-01-19 23:15:00,zone_1,5.5849,5.5859,-0.001,0,16.3501,0.3416431703781628,LOW,34.2
2024-01-19 23:30:00,zone_1,5.9555,5.9557,-0.0002,0,16.3501,0.3642607690472841,LOW,36.4
2024-01-19 23:45:00,zone_1,5.9637,5.9663,-0.0026,0,16.3501,0.36490908312487386,LOW,36.5
2024-01-20 00:00:00,zone_1,5.1436,5.1431,0.0005,0,16.3501,0.3145607672124329,LOW,31.5
2024-01-20 00:15:00,zone_1,5.3117,5.3151,-0.0034,0,16.3501,0.32508058054690797,LOW,32.5
2024-01-20 00:30:00,zone_1,5.1863,5.1901,-0.0038,0,16.3501,0.31743536736778366,LOW,31.7
2024-01-20 00:45:00,zone_1,4.9813,4.9811,0.0002,0,16.3501,0.3046525709322878,LOW,30.5
2024-01-20 01:00:00,zone_1,5.3079,5.3038,0.0041,0,16.3501,0.3243894532755151,LOW,32.4
2024-01-20 01:15:00,zone_1,4.2156,4.2166,-0.001,0,16.3501,0.2578944471287637,LOW,25.8
2024-01-20 01:30:00,zone_1,5.9267,5.9267,0.0,0,16.3501,0.36248707958972726,LOW,36.2
2024-01-20 01:45:00,zone_1,4.9107,4.9151,-0.0044,0,16.3501,0.3006158983737102,LOW,30.1
2024-01-20 02:00:00,zone_1,5.4142,5.4146,-0.0004,0,16.3501,0.3311661702374909,LOW,33.1
2024-01-20 02:15:00,zone_1,4.5203,4.5198,0.0005,0,16.3501,0.27643867621604756,LOW,27.6
2024-01-20 02:30:00,zone_1,4.5896,4.5981,-0.0085,0,16.3501,0.28122763775145104,LOW,28.1
2024-01-20 02:45:00,zone_1,5.1173,5.1171,0.0002,0,16.3501,0.3129705628711751,LOW,31.3
2024-01-20 03:00:00,zone_1,4.973800000000001,4.9724,0.0014,0,16.3501,0.3041204640950208,LOW,30.4
2024-01-20 03:15:00,zone_1,4.6032,4.6046,-0.0014,0,16.3501,0.28162518883676546,LOW,28.2
2024-01-20 03:30:00,zone_1,4.8886,4.8872,0.0014,0,16.3501,0.2989094867921297,LOW,29.9
2024-01-20 03:45:00,zone_1,4.3589,4.3654,-0.0065,0,16.3501,0.2669953088971933,LOW,26.7
2024-01-20 04:00:00,zone_1,4.675800000000001,4.6772,-0.0014,0,16.3501,0.2860655286512009,LOW,28.6
2024-01-20 04:15:00,zone_1,4.6175,4.6242,-0.0067,0,16.3501,0.2828239582632522,LOW,28.3
2024-01-20 04:30:00,zone_1,4.6092,4.6103,-0.0011,0,16.3501,0.2819738105577336,LOW,28.2
2024-01-20 04:45:00,zone_1,4.9799,4.9809,-0.001,0,16.3501,0.30464033859120127,LOW,30.5
2024-01-20 05:00:00,zone_1,5.112699999999999,5.1112,0.0015,0,16.3501,0.3126097088091204,LOW,31.3
2024-01-20 05:15:00,zone_1,5.2522,5.2512,0.001,0,16.3501,0.3211723475697396,LOW,32.1
2024-01-20 05:30:00,zone_1,5.003799999999999,5.0067,-0.0029,0,16.3501,0.30621831059137256,LOW,30.6
2024-01-20 05:45:00,zone_1,5.5074000000000005,5.5108,-0.0034,0,16.3501,0.3370499263001449,LOW,33.7
2024-01-20 06:00:00,zone_1,6.7716,6.7721,-0.0005,0,16.3501,0.4141931853627806,LOW,41.4
2024-01-20 06:15:00,zone_1,7.707400000000001,7.7003,0.0071,0,16.3501,0.47096348034568597,LOW,47.1
2024-01-20 06:30:00,zone_1,7.3338,7.3319,0.0019,0,16.3501,0.4484315080641708,LOW,44.8
2024-01-20 06:45:00,zone_1,7.536,7.5366,-0.0006,0,16.3501,0.4609513091663048,LOW,46.1
2024-01-20 07:00:00,zone_1,9.8565,9.8559,0.0006,0,16.3501,0.6028036525770484,MEDIUM,60.3
2024-01-20 07:15:00,zone_1,10.126,10.1246,0.0014,0,16.3501,0.6192378028268939,MEDIUM,61.9
2024-01-20 07:30:00,zone_1,9.4186,9.4186,0.0,0,16.3501,0.5760576387912,LOW,57.6
2024-01-20 07:45:00,zone_1,9.8081,9.8067,0.0014,0,16.3501,0.599794496669745,LOW,60.0
2024-01-20 08:00:00,zone_1,12.9388,12.9389,-0.0001,0,16.3501,0.7913651904269698,HIGH,79.1
2024-01-20 08:15:00,zone_1,12.5013,12.4973,0.004,0,16.3501,0.7643561813077595,HIGH,76.4
2024-01-20 08:30:00,zone_1,11.8328,11.8284,0.0044,0,16.3501,0.7234451165436296,MEDIUM,72.3
2024-01-20 08:45:00,zone_1,12.6798,12.6805,-0.0007,0,16.3501,0.7755610057430841,HIGH,77.6
2024-01-20 09:00:00,zone_1,13.3433,13.3422,0.0011,0,16.3501,0.8160317062280964,HIGH,81.6
2024-01-20 09:15:00,zone_1,14.4247,14.4254,-0.0007,0,16.3501,0.8822820655531158,HIGH,88.2
2024-01-20 09:30:00,zone_1,12.415,12.4229,-0.0079,0,16.3501,0.7598057504235448,HIGH,76.0
2024-01-20 09:45:00,zone_1,14.1087,14.1092,-0.0005,0,16.3501,0.862942734295203,HIGH,86.3
2024-01-20 10:00:00,zone_1,14.0547,14.0566,-0.0019,0,16.3501,0.8597256285894275,HIGH,86.0
2024-01-20 10:15:00,zone_1,14.2749,14.279,-0.0041,0,16.3501,0.8733279918777255,HIGH,87.3
2024-01-20 10:30:00,zone_1,14.152500000000002,14.1523,0.0002,0,16.3501,0.8655788037993651,HIGH,86.6
2024-01-20 10:45:00,zone_1,14.0305,14.0337,-0.0032,0,16.3501,0.8583250255350119,HIGH,85.8
2024-01-20 11:00:00,zone_1,13.5284,13.5288,-0.0004,0,16.3501,0.8274444804618931,HIGH,82.7
2024-01-20 11:15:00,zone_1,14.5336,14.5331,0.0005,0,16.3501,0.8888691812282492,HIGH,88.9
2024-01-20 11:30:00,zone_1,12.4115,12.4226,-0.0111,0,16.3501,0.7597874019119149,HIGH,76.0
2024-01-20 11:45:00,zone_1,13.4276,13.4287,-0.0011,0,16.3501,0.8213221937480504,HIGH,82.1
2024-01-20 12:00:00,zone_1,12.8058,12.8117,-0.0059,0,16.3501,0.7835854214958929,HIGH,78.4
2024-01-20 12:15:00,zone_1,14.5264,14.5263,0.0001,0,16.3501,0.888453281631305,HIGH,88.8
2024-01-20 12:30:00,zone_1,13.3261,13.3259,0.0002,0,16.3501,0.8150347704295386,HIGH,81.5
2024-01-20 12:45:00,zone_1,11.1196,11.1207,-0.0011,0,16.3501,0.6801609776086995,MEDIUM,68.0
2024-01-20 13:00:00,zone_1,14.0254,14.0337,-0.0083,0,16.3501,0.8583250255350119,HIGH,85.8
2024-01-20 13:15:00,zone_1,12.5153,12.5166,-0.0013,0,16.3501,0.7655366022226163,HIGH,76.6
2024-01-20 13:30:00,zone_1,13.9284,13.9337,-0.0053,0,16.3501,0.8522088549917125,HIGH,85.2
2024-01-20 13:45:00,zone_1,13.6842,13.6873,-0.0031,0,16.3501,0.8371386107730228,HIGH,83.7
2024-01-20 14:00:00,zone_1,11.7657,11.7683,-0.0026,0,16.3501,0.7197692980471067,MEDIUM,72.0
2024-01-20 14:15:00,zone_1,12.2034,12.2149,-0.0115,0,16.3501,0.747084115693482,MEDIUM,74.7
2024-01-20 14:30:00,zone_1,14.8202,14.8142,0.006,0,16.3501,0.906061736625464,CRITICAL,90.6
2024-01-20 14:45:00,zone_1,14.3138,14.3135,0.0003,0,16.3501,0.8754380707151638,HIGH,87.5
2024-01-20 15:00:00,zone_1,14.389,14.3885,0.0005,0,16.3501,0.8800251986226384,HIGH,88.0
2024-01-20 15:15:00,zone_1,14.3068,14.31,-0.0032,0,16.3501,0.8752240047461483,HIGH,87.5
2024-01-20 15:30:00,zone_1,13.219,13.2186,0.0004,0,16.3501,0.8084721194365784,HIGH,80.8
2024-01-20 15:45:00,zone_1,14.3134,14.3127,0.0007,0,16.3501,0.8753891413508174,HIGH,87.5
2024-01-20 16:00:00,zone_1,12.4678,12.4604,0.0074,0,16.3501,0.7620993143772821,HIGH,76.2
2024-01-20 16:15:00,zone_1,14.788,14.7947,-0.0067,0,16.3501,0.9048690833695207,CRITICAL,90.5
2024-01-20 16:30:00,zone_1,13.4645,13.4659,-0.0014,0,16.3501,0.8235974091901578,HIGH,82.4
2024-01-20 16:45:00,zone_1,12.7149,12.7143,0.0006,0,16.3501,0.7776282713867193,HIGH,77.8
2024-01-20 17:00:00,zone_1,13.9395,13.9374,0.0021,0,16.3501,0.8524351533018146,HIGH,85.2
2024-01-20 17:15:00,zone_1,12.9421,12.9427,-0.0006,0,16.3501,0.7915976049076152,HIGH,79.2
2024-01-20 17:30:00,zone_1,14.0161,14.0121,0.004,0,16.3501,0.8570039326976593,HIGH,85.7
2024-01-20 17:45:00,zone_1,12.8943,12.8953,-0.001,0,16.3501,0.7886985400700913,HIGH,78.9
2024-01-20 18:00:00,zone_1,14.2052,14.2108,-0.0056,0,16.3501,0.8691567635671953,HIGH,86.9
2024-01-20 18:15:00,zone_1,14.6933,14.6883,0.005,0,16.3501,0.89836147791145,HIGH,89.8
2024-01-20 18:30:00,zone_1,13.5208,13.5277,-0.0069,0,16.3501,0.8273772025859168,HIGH,82.7
2024-01-20 18:45:00,zone_1,14.9039,14.9042,-0.0003,0,16.3501,0.9115662901144335,CRITICAL,91.2
2024-01-20 19:00:00,zone_1,15.5943,15.594,0.0003,0,16.3501,0.9537556345221129,CRITICAL,95.4
2024-01-20 19:15:00,zone_1,16.4908,16.4789,0.0119,0,16.3501,1.0078776276597696,CRITICAL,100.0
2024-01-20 19:30:00,zone_1,14.1943,14.1935,0.0008,0,16.3501,0.8680986660632044,HIGH,86.8
2024-01-20 19:45:00,zone_1,15.4114,15.4112,0.0002,0,16.3501,0.9425752747689615,CRITICAL,94.3
2024-01-20 20:00:00,zone_1,14.8523,14.8501,0.0022,0,16.3501,0.9082574418505085,CRITICAL,90.8
2024-01-20 20:15:00,zone_1,13.2352,13.2347,0.0005,0,16.3501,0.8094568228940495,HIGH,80.9
2024-01-20 20:30:00,zone_1,14.4465,14.4486,-0.0021,0,16.3501,0.8837010171191614,HIGH,88.4
2024-01-20 20:45:00,zone_1,15.1609,15.1608,0.0001,0,16.3501,0.9272603837285398,CRITICAL,92.7
2024-01-20 21:00:00,zone_1,11.4017,11.4112,-0.0095,0,16.3501,0.6979284530369844,MEDIUM,69.8
2024-01-20 21:15:00,zone_1,12.3465,12.3446,0.0019,0,16.3501,0.7550167888881413,HIGH,75.5
2024-01-20 21:30:00,zone_1,10.884,10.8837,0.0003,0,16.3501,0.6656656534210799,MEDIUM,66.6
2024-01-20 21:45:00,zone_1,11.4645,11.4605,0.004,0,16.3501,0.700943725114831,MEDIUM,70.1
2024-01-20 22:00:00,zone_1,8.2635,8.2665,-0.003,0,16.3501,0.5055932379618473,LOW,50.6
2024-01-20 22:15:00,zone_1,7.8307,7.8356,-0.0049,0,16.3501,0.47923865909077007,LOW,47.9
2024-01-20 22:30:00,zone_1,7.9635,7.963,0.0005,0,16.3501,0.4870306603629335,LOW,48.7
2024-01-20 22:45:00,zone_1,8.9459,8.9485,-0.0026,0,16.3501,0.5473055210671494,LOW,54.7
2024-01-20 23:00:00,zone_1,6.3982,6.3955,0.0027,0,16.3501,0.391159687096715,LOW,39.1
2024-01-20 23:15:00,zone_1,5.6682,5.6693,-0.0011,0,16.3501,0.3467440566112745,LOW,34.7
2024-01-20 23:30:00,zone_1,5.8735,5.8725,0.001,0,16.3501,0.35917211515525893,LOW,35.9
2024-01-20 23:45:00,zone_1,5.8392,5.8393,-0.0001,0,16.3501,0.35714154653488356,LOW,35.7
2024-01-21 00:00:00,zone_1,4.5089,4.5072,0.0017,0,16.3501,0.2756680387275919,LOW,27.6
2024-01-21 00:15:00,zone_1,4.6686,4.6657,0.0029,0,16.3501,0.28536216903872147,LOW,28.5
2024-01-21 00:30:00,zone_1,4.7103,4.7067,0.0036,0,16.3501,0.2878697989614742,LOW,28.8
2024-01-21 00:45:00,zone_1,4.0935,4.0809,0.0126,0,16.3501,0.24959480370150638,LOW,25.0
2024-01-21 01:00:00,zone_1,4.2709,4.2741,-0.0032,0,16.3501,0.2614112451911609,LOW,26.1
2024-01-21 01:15:00,zone_1,4.0328,4.0096,0.0232,0,16.3501,0.2452339741041339,LOW,24.5
2024-01-21 01:30:00,zone_1,4.3884,4.391,-0.0026,0,16.3501,0.26856104855627794,LOW,26.9
2024-01-21 01:45:00,zone_1,4.332800000000001,4.3368,-0.004,0,16.3501,0.26524608412180967,LOW,26.5
2024-01-21 02:00:00,zone_1,4.5433,4.5443,-0.001,0,16.3501,0.2779371379991559,LOW,27.8
2024-01-21 02:15:00,zone_1,4.3928,4.3894,0.0034,0,16.3501,0.26846318982758516,LOW,26.8
2024-01-21 02:30:00,zone_1,4.7431,4.7439,-0.0008,0,16.3501,0.2901450144035816,LOW,29.0
2024-01-21 02:45:00,zone_1,4.6368,4.6331,0.0037,0,16.3501,0.28336829744160585,LOW,28.3
2024-01-21 03:00:00,zone_1,4.5814,4.5827,-0.0013,0,16.3501,0.28028574748778295,LOW,28.0
2024-01-21 03:15:00,zone_1,4.391299999999999,4.3925,-0.0012,0,16.3501,0.2686527911144274,LOW,26.9
2024-01-21 03:30:00,zone_1,4.4158,4.4152,0.0006,0,16.3501,0.27004116182775634,LOW,27.0
2024-01-21 03:45:00,zone_1,3.7127,3.8888,-0.1761,0,16.3501,0.2378456400878282,LOW,23.8
2024-01-21 04:00:00,zone_1,4.513199999999999,4.5102,0.003,0,16.3501,0.27585152384389083,LOW,27.6
2024-01-21 04:15:00,zone_1,4.4459,4.4423,0.0036,0,16.3501,0.27169864404499056,LOW,27.2
2024-01-21 04:30:00,zone_1,4.475700000000001,4.4745,0.0012,0,16.3501,0.27366805095993296,LOW,27.4
2024-01-21 04:45:00,zone_1,4.7964,4.7983,-0.0019,0,16.3501,0.2934722111791365,LOW,29.3
2024-01-21 05:00:00,zone_1,4.6585,4.6627,-0.0042,0,16.3501,0.28517868392242246,LOW,28.5
2024-01-21 05:15:00,zone_1,4.9521,4.9507,0.0014,0,16.3501,0.30279325508712485,LOW,30.3
2024-01-21 05:30:00,zone_1,5.2555000000000005,5.2581,-0.0026,0,16.3501,0.32159436333722724,LOW,32.2
2024-01-21 05:45:00,zone_1,5.0313,5.0314,-0.0001,0,16.3501,0.30772900471556747,LOW,30.8
2024-01-21 06:00:00,zone_1,6.7524,6.7543,-0.0019,0,16.3501,0.4131045070060733,LOW,41.3
2024-01-21 06:15:00,zone_1,6.4914,6.4905,0.0009,0,16.3501,0.39697004911284944,LOW,39.7
2024-01-21 06:30:00,zone_1,6.7934,6.7922,0.0012,0,16.3501,0.41542253564198384,LOW,41.5
2024-01-21 06:45:00,zone_1,6.9829,6.9834,-0.0005,0,16.3501,0.4271166537207723,LOW,42.7
2024-01-21 07:00:00,zone_1,8.3232,8.3235,-0.0003,0,16.3501,0.509079455171528,LOW,50.9
2024-01-21 07:15:00,zone_1,8.8898,8.8869,0.0029,0,16.3501,0.543537960012477,LOW,54.4
2024-01-21 07:30:00,zone_1,9.049599999999998,9.0538,-0.0042,0,16.3501,0.5537458486492437,LOW,55.4
2024-01-21 07:45:00,zone_1,9.6116,9.6115,0.0001,0,16.3501,0.5878557317692246,LOW,58.8
2024-01-21 08:00:00,zone_1,11.1682,11.1694,-0.0012,0,16.3501,0.6831395526632864,MEDIUM,68.3
2024-01-21 08:15:00,zone_1,9.3263,9.3258,0.0005,0,16.3501,0.5703818325270181,LOW,57.0
2024-01-21 08:30:00,zone_1,10.4427,10.4408,0.0019,0,16.3501,0.6385771340848068,MEDIUM,63.9
2024-01-21 08:45:00,zone_1,9.687,9.6868,0.0002,0,16.3501,0.592461208188329,LOW,59.2
2024-01-21 09:00:00,zone_1,10.8996,10.9004,-0.0008,0,16.3501,0.6666870539018109,MEDIUM,66.7
2024-01-21 09:15:00,zone_1,12.146,12.1415,0.0045,0,16.3501,0.7425948465147002,MEDIUM,74.3
2024-01-21 09:30:00,zone_1,11.6074,11.6063,0.0011,0,16.3501,0.7098611017669616,MEDIUM,71.0
2024-01-21 09:45:00,zone_1,11.1174,11.1175,-0.0001,0,16.3501,0.679965260151314,MEDIUM,68.0
2024-01-21 10:00:00,zone_1,9.6543,9.6553,-0.001,0,16.3501,0.5905346144671898,LOW,59.1
2024-01-21 10:15:00,zone_1,11.9525,11.9574,-0.0049,0,16.3501,0.7313349765444859,MEDIUM,73.1
2024-01-21 10:30:00,zone_1,11.3047,11.3012,0.0035,0,16.3501,0.691200665439355,MEDIUM,69.1
2024-01-21 10:45:00,zone_1,11.8817,11.8843,-0.0026,0,16.3501,0.726864055877334,MEDIUM,72.7
2024-01-21 11:00:00,zone_1,10.3977,10.3955,0.0022,0,16.3501,0.6358065088286922,MEDIUM,63.6
2024-01-21 11:15:00,zone_1,10.9356,10.9359,-0.0003,0,16.3501,0.6688582944446823,MEDIUM,66.9
2024-01-21 11:30:00,zone_1,10.4138,10.4143,-0.0005,0,16.3501,0.6369563488908325,MEDIUM,63.7
2024-01-21 11:45:00,zone_1,9.9542,9.946,0.0082,0,16.3501,0.6083143222365612,MEDIUM,60.8
2024-01-21 12:00:00,zone_1,9.954999999999998,9.9458,0.0092,0,16.3501,0.6083020898954746,MEDIUM,60.8
2024-01-21 12:15:00,zone_1,10.4996,10.5033,-0.0037,0,16.3501,0.6423997406743689,MEDIUM,64.2
2024-01-21 12:30:00,zone_1,9.7448,9.7465,-0.0017,0,16.3501,0.5961125620026788,LOW,59.6
2024-01-21 12:45:00,zone_1,10.0274,10.0233,0.0041,0,16.3501,0.6130421220665317,MEDIUM,61.3
2024-01-21 13:00:00,zone_1,10.5354,10.541,-0.0056,0,16.3501,0.6447055369691929,MEDIUM,64.5
2024-01-21 13:15:00,zone_1,10.3837,10.3806,0.0031,0,16.3501,0.6348951994177405,MEDIUM,63.5
2024-01-21 13:30:00,zone_1,10.9357,10.936,-0.0003,0,16.3501,0.6688644106152255,MEDIUM,66.9
2024-01-21 13:45:00,zone_1,10.2931,10.2946,-0.0015,0,16.3501,0.6296352927505031,MEDIUM,63.0
2024-01-21 14:00:00,zone_1,11.066,11.0718,-0.0058,0,16.3501,0.6771701702130262,MEDIUM,67.7
2024-01-21 14:15:00,zone_1,9.429,9.4313,-0.0023,0,16.3501,0.5768343924501991,LOW,57.7
2024-01-21 14:30:00,zone_1,10.1102,10.1117,-0.0015,0,16.3501,0.6184488168268084,MEDIUM,61.8
2024-01-21 14:45:00,zone_1,11.2507,11.2507,0.0,0,16.3501,0.6881119993149889,MEDIUM,68.8
2024-01-21 15:00:00,zone_1,10.7752,10.7747,0.0005,0,16.3501,0.6589990275288835,MEDIUM,65.9
2024-01-21 15:15:00,zone_1,11.3308,11.3292,0.0016,0,16.3501,0.6929131931914789,MEDIUM,69.3
2024-01-21 15:30:00,zone_1,10.4042,10.4071,-0.0029,0,16.3501,0.6365159846117149,MEDIUM,63.7
2024-01-21 15:45:00,zone_1,11.750100000000002,11.7476,0.0025,0,16.3501,0.7185032507446437,MEDIUM,71.9
2024-01-21 16:00:00,zone_1,10.8189,10.819,-0.0001,0,16.3501,0.6617084910795653,MEDIUM,66.2
2024-01-21 16:15:00,zone_1,11.6149,11.6192,-0.0043,0,16.3501,0.7106500877670472,MEDIUM,71.1
2024-01-21 16:30:00,zone_1,10.850700000000002,10.8508,-0.0001,0,16.3501,0.6636534333123344,MEDIUM,66.4
2024-01-21 16:45:00,zone_1,10.6696,10.6705,-0.0009,0,16.3501,0.6526259778227655,MEDIUM,65.3
2024-01-21 17:00:00,zone_1,11.7321,11.7293,0.0028,0,16.3501,0.7173839915352199,MEDIUM,71.7
2024-01-21 17:15:00,zone_1,10.2629,10.2638,-0.0009,0,16.3501,0.6277515122231667,MEDIUM,62.8
2024-01-21 17:30:00,zone_1,11.2508,11.2507,0.0001,0,16.3501,0.6881119993149889,MEDIUM,68.8
2024-01-21 17:45:00,zone_1,11.7475,11.7476,-0.0001,0,16.3501,0.7185032507446437,MEDIUM,71.9
2024-01-21 18:00:00,zone_1,13.2733,13.2727,0.0006,0,16.3501,0.8117809677005033,HIGH,81.2
2024-01-21 18:15:00,zone_1,11.9289,11.9299,-0.001,0,16.3501,0.7296530296450786,MEDIUM,73.0
2024-01-21 18:30:00,zone_1,12.2314,12.2317,-0.0003,0,16.3501,0.7481116323447562,MEDIUM,74.8
2024-01-21 18:45:00,zone_1,13.025,13.0247,0.0003,0,16.3501,0.7966128647531207,HIGH,79.7
2024-01-21 19:00:00,zone_1,12.9929,12.9869,0.006,0,16.3501,0.7943009522877535,HIGH,79.4
2024-01-21 19:15:00,zone_1,12.7333,12.7335,-0.0002,0,16.3501,0.7788025761310328,HIGH,77.9
2024-01-21 19:30:00,zone_1,13.4882,13.4911,-0.0029,0,16.3501,0.8251386841670693,HIGH,82.5
2024-01-21 19:45:00,zone_1,11.8506,11.8496,0.001,0,16.3501,0.7247417446988091,MEDIUM,72.5
2024-01-21 20:00:00,zone_1,12.8978,12.8968,0.001,0,16.3501,0.7887902826282408,HIGH,78.9
2024-01-21 20:15:00,zone_1,12.4731,12.4755,-0.0024,0,16.3501,0.7630228561293203,HIGH,76.3
2024-01-21 20:30:00,zone_1,13.0845,13.091,-0.0065,0,16.3501,0.8006678858233282,HIGH,80.1
2024-01-21 20:45:00,zone_1,12.4477,12.4529,-0.0052,0,16.3501,0.7616406015865346,HIGH,76.2
2024-01-21 21:00:00,zone_1,9.7004,9.7004,0.0,0,16.3501,0.5932930073822178,LOW,59.3
2024-01-21 21:15:00,zone_1,10.4838,10.4828,0.001,0,16.3501,0.6411459257129924,MEDIUM,64.1
2024-01-21 21:30:00,zone_1,9.6979,9.7003,-0.0024,0,16.3501,0.5932868912116745,LOW,59.3
2024-01-21 21:45:00,zone_1,9.2321,9.2341,-0.002,0,16.3501,0.5647733041388125,LOW,56.5
2024-01-21 22:00:00,zone_1,7.2356,7.2365,-0.0009,0,16.3501,0.4425966813658632,LOW,44.3
2024-01-21 22:15:00,zone_1,6.9255,6.9253,0.0002,0,16.3501,0.42356315863511534,LOW,42.4
2024-01-21 22:30:00,zone_1,6.3825,6.3816,0.0009,0,16.3501,0.39030953939119634,LOW,39.0
2024-01-21 22:45:00,zone_1,6.9312000000000005,6.9322,-0.001,0,16.3501,0.423985174402603,LOW,42.4
2024-01-21 23:00:00,zone_1,5.1221,5.1279,-0.0058,0,16.3501,0.31363110928985144,LOW,31.4
2024-01-21 23:15:00,zone_1,5.3737,5.3734,0.0003,0,16.3501,0.3286463079736515,LOW,32.9
2024-01-21 23:30:00,zone_1,5.4953,5.4968,-0.0015,0,16.3501,0.33619366242408305,LOW,33.6
2024-01-21 23:45:00,zone_1,4.8771,4.8746,0.0025,0,16.3501,0.29813884930367396,LOW,29.8
2024-01-22 00:00:00,zone_1,4.4387,4.4397,-0.001,0,16.3501,0.27153962361086476,LOW,27.2
2024-01-22 00:15:00,zone_1,5.4474,5.4475,-0.0001,0,16.3501,0.33317839034623636,LOW,33.3
