zone_id,timestamp,total_consumption,mean_consumption,std_consumption,meter_count,max_consumption,min_consumption,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,zone_roll_mean_24h,zone_lag_24h,zone_lag_7d
zone_0,2024-02-06 22:00:00,6.1031,0.61031,1.1355364806019128,10,3.8245,0.1544,22,1,2,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,7.031787499999999,5.5552,6.0581000000000005
zone_0,2024-02-06 22:15:00,5.4272,0.54272,0.9166298353812793,10,3.1312,0.1586,22,1,2,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,7.029255208333333,5.6703,4.9587
zone_0,2024-02-06 22:30:00,5.3989,0.53989,0.926073666916167,10,3.1535,0.1517,22,1,2,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,7.027429166666668,5.5742,5.9147
zone_0,2024-02-06 22:45:00,6.0419,0.60419,1.1033207979650446,10,3.7259,0.1545,22,1,2,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,7.0320125,5.6019,5.533799999999999
zone_0,2024-02-06 23:00:00,4.8027,0.48027,1.1012724358163555,10,3.6097,0.0773,23,1,2,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,7.036112499999999,4.4091,4.8674
zone_0,2024-02-06 23:15:00,5.3501,0.53501,0.9875155216220373,10,3.2062,0.0824,23,1,2,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,7.047290625,4.277,4.6107
zone_0,2024-02-06 23:30:00,4.8503,0.48502999999999996,1.1393832766993828,10,3.7245,0.0794,23,1,2,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,7.051954166666667,4.4026,4.9519
zone_0,2024-02-06 23:45:00,4.401800000000001,0.44018000000000007,0.9987228075007711,10,3.2764,0.0623,23,1,2,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,7.053325,4.2702,4.9572
zone_0,2024-02-07 00:00:00,4.208,0.4208,1.0754827577521744,10,3.4812,0.0586,0,2,2,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,7.055559374999999,3.9935,4.2677000000000005
zone_0,2024-02-07 00:15:00,3.7528999999999995,0.37528999999999996,0.9341447121416586,10,3.0332,0.0555,0,2,2,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,7.055832291666667,3.7266999999999997,4.5171
zone_0,2024-02-07 00:30:00,4.265300000000001,0.4265300000000001,1.083048341026383,10,3.5083,0.0608,0,2,2,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,7.058809375,3.9795,3.9474
zone_0,2024-02-07 00:45:00,3.9979000000000005,0.39979000000000003,0.9999738346021304,10,3.245,0.0571,0,2,2,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,7.060153125,3.8689,4.3533
zone_0,2024-02-07 01:00:00,4.1815999999999995,0.41816,1.0588944215548592,10,3.4312,0.0619,1,2,2,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,7.061732291666666,4.029999999999999,4.2292
zone_0,2024-02-07 01:15:00,3.9806999999999997,0.39807,1.0013586692866623,10,3.2474,0.055,1,2,2,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,7.056770833333332,4.457,4.1955
zone_0,2024-02-07 01:30:00,4.1395,0.41395,1.0510684735596967,10,3.4047,0.0619,1,2,2,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,7.054259375,4.380599999999999,4.410200000000001
zone_0,2024-02-07 01:45:00,3.7418,0.37418,0.9254538775949646,10,3.0074,0.0584,1,2,2,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,7.047501041666667,4.3906,4.123500000000001
zone_0,2024-02-07 02:00:00,4.1919,0.41919000000000006,1.0602048643226145,10,3.4359,0.0582,2,2,2,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,7.044751041666667,4.4559,4.0104999999999995
zone_0,2024-02-07 02:15:00,4.3683,0.43682999999999994,1.1591058278307083,10,3.7347,0.0028,2,2,2,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,7.04985,3.8788,4.2377
zone_0,2024-02-07 02:30:00,4.3097,0.43097,0.9779599412950297,10,3.1817,0.0021,2,2,2,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,7.051442708333333,4.1568,4.4136999999999995
zone_0,2024-02-07 02:45:00,4.272,0.4272,1.0875919179545241,10,3.5221,0.0619,2,2,2,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,7.051988541666666,4.2196,4.0004
zone_0,2024-02-07 03:00:00,4.5793,0.45793,1.197200219075972,10,3.8647,0.0547,3,2,2,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,7.048182291666667,4.9447,3.8561
zone_0,2024-02-07 03:15:00,4.154599999999999,0.41545999999999994,1.0598670023482504,10,3.4313,0.062,3,2,2,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,7.043527083333333,4.601500000000001,4.3177
zone_0,2024-02-07 03:30:00,4.3872,0.43872,1.1227366078767838,10,3.6335,0.0621,3,2,2,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,7.043842708333333,4.3569,5.3242
zone_0,2024-02-07 03:45:00,4.0753,0.40753000000000006,1.0301148749856333,10,3.3389,0.0593,3,2,2,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,7.045422916666666,3.9236,3.9606
zone_0,2024-02-07 04:00:00,4.0579,0.40579,1.0357564883804602,10,3.3528,0.0561,4,2,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7.038404166666666,4.7317,3.767
zone_0,2024-02-07 04:15:00,4.3419,0.43418999999999996,1.1098263272041962,10,3.5923,0.0557,4,2,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7.04274375,3.9253000000000005,4.2705
zone_0,2024-02-07 04:30:00,4.1623,0.41623,1.0397058013902032,10,3.3746,0.0578,4,2,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7.044875,3.9577,4.2396
zone_0,2024-02-07 04:45:00,4.1675,0.41675000000000006,1.0570660309975386,10,3.4245,0.055,4,2,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7.04383125,4.2677,4.7047
zone_0,2024-02-07 05:00:00,4.6866,0.46866,1.1102199433745852,10,3.6278,0.0888,5,2,2,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,7.046407291666667,4.4393,4.4828
zone_0,2024-02-07 05:15:00,4.5962,0.45962,1.074079564402315,10,3.5162,0.0971,5,2,2,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,7.045778124999999,4.656599999999999,4.4862
zone_0,2024-02-07 05:30:00,4.3363,0.43362999999999996,0.9979642267580983,10,3.2734,0.0881,5,2,2,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,7.047160416666666,4.2036,4.9193
zone_0,2024-02-07 05:45:00,4.8992,0.48992,1.1799458818098396,10,3.8477,0.0937,5,2,2,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,7.049842708333333,4.6417,4.497199999999999
zone_0,2024-02-07 06:00:00,6.0799,0.60799,1.2159012454873865,10,4.0675,0.1919,6,2,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,7.053538541666668,5.7251,5.5948
zone_0,2024-02-07 06:15:00,5.7047,0.57047,1.0873447680269377,10,3.6637,0.1833,6,2,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,7.042429166666667,6.7712,5.7961
zone_0,2024-02-07 06:30:00,5.6417,0.5641700000000001,1.0588036918564692,10,3.576,0.1721,6,2,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,7.0438093749999995,5.5092,5.8106
zone_0,2024-02-07 06:45:00,5.8714,0.58714,1.1715702541650863,10,3.9199,0.168,6,2,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,7.045130208333333,5.7446,5.3934
zone_0,2024-02-07 07:00:00,6.8568999999999996,0.6856899999999999,1.1696461624972079,10,3.9939,0.0031,7,2,2,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,7.042827083333333,7.078,7.559699999999999
zone_0,2024-02-07 07:15:00,7.1907,0.71907,1.168940283666269,10,4.0382,0.2677,7,2,2,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,7.04423125,7.055899999999999,7.2683
zone_0,2024-02-07 07:30:00,7.437,0.7437,1.307282794365643,10,4.4595,0.2428,7,2,2,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,7.0163447916666675,10.114099999999999,6.8893
zone_0,2024-02-07 07:45:00,7.806799999999999,0.7806799999999999,1.385756628304151,10,4.7173,0.208,7,2,2,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,7.019046875,7.5474,9.7085
zone_0,2024-02-07 08:00:00,8.645399999999999,0.8645399999999999,1.4712375374342361,10,5.0131,0.2548,8,2,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,7.026819791666667,7.8991999999999996,8.6571
zone_0,2024-02-07 08:15:00,8.586500000000001,0.8586500000000001,1.4749054962192587,10,5.0182,0.2378,8,2,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,7.032373958333333,8.0533,8.848600000000001
zone_0,2024-02-07 08:30:00,8.1203,0.81203,1.2762978057647831,10,4.3796,0.2407,8,2,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,7.024742708333334,8.8529,8.1389
zone_0,2024-02-07 08:45:00,9.0816,0.90816,1.578558980139094,10,5.3495,0.2409,8,2,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,7.031363541666667,8.446,8.3653
zone_0,2024-02-07 09:00:00,8.6233,0.86233,1.3711565621361002,10,4.6085,0.1925,9,2,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,7.028061458333333,8.940299999999999,8.5473
zone_0,2024-02-07 09:15:00,9.2153,0.92153,1.5131199776547057,10,5.0744,0.1946,9,2,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,7.027461458333334,9.2729,8.7951
zone_0,2024-02-07 09:30:00,9.185500000000001,0.9185500000000001,1.4689041018921405,10,4.9141,0.1683,9,2,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,7.030157291666666,8.9267,8.545
zone_0,2024-02-07 09:45:00,9.4317,0.94317,1.6080933196041687,10,5.3685,0.1934,9,2,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,7.0395489583333335,8.530100000000001,8.0276
zone_0,2024-02-07 10:00:00,8.4533,0.84533,1.4122794144770205,10,4.6334,0.132,10,2,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,7.021606249999999,10.1758,8.6507
zone_0,2024-02-07 10:15:00,8.0831,0.80831,1.2609782793529793,10,4.0871,0.1412,10,2,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,7.016276041666667,8.5948,8.7619
zone_0,2024-02-07 10:30:00,8.9596,0.89596,1.525572390357869,10,4.9664,0.1234,10,2,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,7.023596875,8.2568,8.2797
zone_0,2024-02-07 10:45:00,16.1162,1.6116199999999998,3.0225525330606104,10,9.4319,0.1294,10,2,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,7.117561458333333,7.095599999999999,8.730500000000001
zone_0,2024-02-07 11:00:00,8.4806,0.84806,1.47674933718925,10,4.8082,0.117,11,2,2,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,7.12476875,7.7887,8.4893
zone_0,2024-02-07 11:15:00,8.57,0.857,1.5533006434328447,10,5.0733,0.1012,11,2,2,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,7.126758333333334,8.379,8.1282
zone_0,2024-02-07 11:30:00,8.0854,0.80854,1.4267082261859525,10,4.6535,0.0981,11,2,2,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,7.1285229166666655,7.916,7.451099999999999
zone_0,2024-02-07 11:45:00,7.2679,0.72679,1.530774796884825,10,4.9727,0.0402,11,2,2,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,7.119957291666666,8.0902,7.9246
zone_0,2024-02-07 12:00:00,7.4007,0.74007,1.1607804520618397,10,3.8112,0.1261,12,2,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,7.115357291666666,7.842300000000001,7.5255
zone_0,2024-02-07 12:15:00,7.7044,0.77044,1.3256239798675944,10,4.3878,0.1298,12,2,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,7.115845833333334,7.657500000000001,7.3646
zone_0,2024-02-07 12:30:00,8.2607,0.82607,1.410031808191259,10,4.6296,0.1305,12,2,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,7.1276875,7.1239,7.5061
zone_0,2024-02-07 12:45:00,7.9842,0.79842,1.3667654068395692,10,4.5058,0.1359,12,2,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,7.127773958333333,7.9759,7.8711
zone_0,2024-02-07 13:00:00,8.3457,0.83457,1.5103520708394085,10,4.9431,0.1095,13,2,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,7.130058333333333,8.1264,7.686100000000001
zone_0,2024-02-07 13:15:00,8.5804,0.8580399999999999,1.546577900613696,10,5.0541,0.1038,13,2,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,7.131146875,8.475900000000001,8.2113
zone_0,2024-02-07 13:30:00,8.9938,0.8993800000000001,1.6466614613952817,10,5.392,0.12,13,2,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,7.140434375000001,8.1022,8.3476
zone_0,2024-02-07 13:45:00,8.5878,0.85878,1.5604049252250733,10,5.1166,0.1223,13,2,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,7.148887500000001,7.776299999999999,7.9795
zone_0,2024-02-07 14:00:00,7.5629,0.75629,1.2316227095899857,10,3.9906,0.1075,14,2,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,7.136417708333333,8.76,7.8905
zone_0,2024-02-07 14:15:00,8.3904,0.83904,1.4481363112635497,10,4.6992,0.1119,14,2,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,7.136814583333334,8.3523,8.334200000000001
zone_0,2024-02-07 14:30:00,8.0177,0.80177,1.3594596762030946,10,4.4241,0.1117,14,2,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,7.131892708333333,8.4902,8.3636
zone_0,2024-02-07 14:45:00,9.0694,0.90694,1.7107637951121908,10,5.5996,0.1163,14,2,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,7.13843125,8.4417,8.5372
zone_0,2024-02-07 15:00:00,8.8187,0.8818699999999999,1.5729999378752548,10,5.1682,0.1335,15,2,2,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,7.146935416666667,8.0023,8.3317
zone_0,2024-02-07 15:15:00,8.2982,0.82982,1.447158185932385,10,4.75,0.1219,15,2,2,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,7.140697916666666,8.897,8.3961
zone_0,2024-02-07 15:30:00,7.5862,0.75862,1.2431652994585143,10,4.0946,0.1336,15,2,2,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,7.129415624999999,8.6693,7.8043000000000005
zone_0,2024-02-07 15:45:00,7.6147,0.76147,1.1974047529274858,10,3.8883,0.1382,15,2,2,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,7.120766666666667,8.445,8.5056
zone_0,2024-02-07 16:00:00,8.3801,0.83801,1.4362904963442769,10,4.7803,0.1387,16,2,2,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,7.120698958333333,8.3866,7.5292
zone_0,2024-02-07 16:15:00,7.9052999999999995,0.79053,1.248312023004576,10,4.1488,0.1583,16,2,2,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,7.133303125,6.6953,8.2247
zone_0,2024-02-07 16:30:00,8.4219,0.8421900000000001,1.4320590315656994,10,4.7472,0.1479,16,2,2,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,7.012601041666667,20.0093,7.889600000000001
zone_0,2024-02-07 16:45:00,8.7479,0.87479,1.5120622778546893,10,5.0146,0.1489,16,2,2,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,7.006617708333334,9.3223,8.2487
zone_0,2024-02-07 17:00:00,8.9633,0.8963300000000001,1.4576149888316419,10,4.8898,0.205,17,2,2,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,6.9936625,10.206999999999999,8.4592
zone_0,2024-02-07 17:15:00,8.219199999999999,0.8219199999999999,1.3136991916805847,10,4.4319,0.2002,17,2,2,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,6.993470833333333,8.237599999999999,8.040700000000001
zone_0,2024-02-07 17:30:00,8.9316,0.89316,1.405789802685072,10,4.7017,0.1873,17,2,2,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,7.0163906250000005,6.7313,8.6039
zone_0,2024-02-07 17:45:00,8.5449,0.85449,1.3321384107683572,10,4.4544,0.1751,17,2,2,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,7.024942708333334,7.7238999999999995,7.8129
zone_0,2024-02-07 18:00:00,8.872399999999999,0.8872399999999999,1.1602492004354543,10,3.9243,0.2524,18,2,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,7.0221656249999995,9.139,8.028500000000001
zone_0,2024-02-07 18:15:00,9.203,0.9202999999999999,1.2646658293794453,10,4.3036,0.269,18,2,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,7.026770833333333,8.7609,8.839
zone_0,2024-02-07 18:30:00,9.341899999999999,0.9341899999999999,1.259467971848078,10,4.2497,0.2595,18,2,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,7.034619791666667,8.5884,11.7235
zone_0,2024-02-07 18:45:00,8.5247,0.85247,1.017497618943433,10,3.3957,0.2494,18,2,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,7.038716666666667,8.1314,8.0992
zone_0,2024-02-07 19:00:00,9.4817,0.94817,1.1857988775036383,10,4.0253,0.3063,19,2,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,7.042009374999999,9.1656,8.687
zone_0,2024-02-07 19:15:00,9.2013,0.92013,1.1758112056032728,10,4.015,0.3064,19,2,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,7.059880208333333,7.4857000000000005,8.9994
zone_0,2024-02-07 19:30:00,10.334999999999999,1.0334999999999999,1.0728958414807406,10,3.6574,0.2615,19,2,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,7.0706822916666665,9.298,11.4671
zone_0,2024-02-07 19:45:00,8.1139,0.81139,0.8637125029005117,10,3.0178,0.3193,19,2,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,7.061378125,9.0071,9.064
zone_0,2024-02-07 20:00:00,9.300600000000001,0.9300600000000001,1.2504210714795239,10,4.2998,0.278,20,2,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7.057019791666668,9.719,8.4983
zone_0,2024-02-07 20:15:00,8.992799999999999,0.8992799999999999,1.260128756031612,10,4.3114,0.2578,20,2,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7.0627875,8.4391,8.395100000000001
zone_0,2024-02-07 20:30:00,9.1671,0.9167099999999999,1.2236282191816998,10,4.1973,0.2812,20,2,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7.064257291666667,9.026,7.8161
zone_0,2024-02-07 20:45:00,8.7852,0.87852,1.1053759730416515,10,3.8256,0.2731,20,2,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7.0633760416666656,8.8698,8.5343
zone_0,2024-02-07 21:00:00,7.2646,0.72646,0.978707163331073,10,3.4164,0.2442,21,2,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,7.064469791666667,7.1596,7.5020999999999995
zone_0,2024-02-07 21:15:00,7.3095,0.73095,0.9950065664216604,10,3.4437,0.2444,21,2,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,7.070835416666667,6.6984,7.4556
zone_0,2024-02-07 21:30:00,10.474,1.0474,1.2470939098560299,10,3.7617,0.2684,21,2,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,7.109736458333334,6.7395,7.3737
zone_0,2024-02-07 21:45:00,7.413,0.7413000000000001,0.997424951228579,10,3.441,0.227,21,2,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,7.112869791666667,7.1122,7.088500000000001
zone_0,2024-02-07 22:00:00,5.7778,0.57778,1.0160656111798205,10,3.4526,0.1668,22,2,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,7.109481250000001,6.1031,5.8716
zone_0,2024-02-07 22:15:00,5.456,0.5456000000000001,0.9052322795835331,10,3.0995,0.1514,22,2,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,7.10978125,5.4272,5.9291
zone_0,2024-02-07 22:30:00,5.6528,0.56528,1.0193529230731513,10,3.4456,0.1354,22,2,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,7.112426041666666,5.3989,5.5151
zone_0,2024-02-07 22:45:00,5.8655,0.58655,1.0988104247068484,10,3.6985,0.1309,22,2,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,7.110588541666666,6.0419,5.6924
zone_0,2024-02-07 23:00:00,6.6008000000000004,0.66008,1.2073218357634021,10,3.527,0.0773,23,2,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,7.12931875,4.8027,4.8816999999999995
zone_0,2024-02-07 23:15:00,4.533,0.45330000000000004,1.040958851785752,10,3.4112,0.0757,23,2,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,7.120807291666668,5.3501,3.7052
zone_0,2024-02-07 23:30:00,4.8798,0.48798,1.1431695468690937,10,3.7382,0.0863,23,2,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,7.121114583333333,4.8503,4.5675
zone_0,2024-02-07 23:45:00,4.9108,0.49108,1.1586586025802998,10,3.7842,0.0791,23,2,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,7.126416666666667,4.401800000000001,5.848
zone_0,2024-02-08 00:00:00,4.372,0.4372,1.125532537660877,10,3.64,0.0592,0,3,2,0,0.0,1.0,0.43388373911755823,-0.900968867902419,7.128125000000001,4.208,4.1977
zone_0,2024-02-08 00:15:00,4.3658,0.43658,1.1093521290475006,10,3.5931,0.0568,0,3,2,0,0.0,1.0,0.43388373911755823,-0.900968867902419,7.1345093749999995,3.7528999999999995,5.0371
zone_0,2024-02-08 00:30:00,3.9098,0.39098,0.9902018243211275,10,3.2086,0.056,0,3,2,0,0.0,1.0,0.43388373911755823,-0.900968867902419,7.130806249999999,4.265300000000001,4.1433
zone_0,2024-02-08 00:45:00,4.0766,0.40766,1.0390320187559188,10,3.3643,0.0548,0,3,2,0,0.0,1.0,0.43388373911755823,-0.900968867902419,7.131626041666666,3.9979000000000005,4.4154
zone_0,2024-02-08 01:00:00,4.865600000000001,0.48656000000000005,1.274016704233766,10,4.1119,0.0587,1,3,2,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,7.138751041666667,4.1815999999999995,3.6808
zone_0,2024-02-08 01:15:00,4.430400000000001,0.44304000000000004,1.1515413952129072,10,3.7198,0.0575,1,3,2,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,7.143435416666667,3.9806999999999997,4.1797
zone_0,2024-02-08 01:30:00,3.5837,0.35836999999999997,0.8782604499172719,10,2.8572,0.0547,1,3,2,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,7.137645833333334,4.1395,4.2788
zone_0,2024-02-08 01:45:00,4.5059,0.45058999999999994,1.0089651612199282,10,3.292,0.0591,1,3,2,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,7.1456052083333335,3.7418,4.3387
zone_0,2024-02-08 02:00:00,4.6171999999999995,0.46171999999999996,1.2054207534669747,10,3.8918,0.061,2,3,2,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,7.150035416666667,4.1919,4.5924
zone_0,2024-02-08 02:15:00,4.4695,0.44695,1.1525702622592882,10,3.7268,0.0634,2,3,2,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,7.151089583333333,4.3683,3.8549
zone_0,2024-02-08 02:30:00,3.8178,0.38178,0.9565554567184162,10,3.1038,0.0579,2,3,2,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,7.145965625,4.3097,5.2877
zone_0,2024-02-08 02:45:00,4.1446,0.41445999999999994,1.0440019893552779,10,3.3851,0.0625,2,3,2,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,7.144638541666667,4.272,4.3006
zone_0,2024-02-08 03:00:00,4.4527,0.44527,1.1497812864966004,10,3.7171,0.0538,3,3,2,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,7.143319791666666,4.5793,4.7621
zone_0,2024-02-08 03:15:00,4.785900000000001,0.47859000000000007,1.251718319795277,10,4.0406,0.0539,3,3,2,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,7.149895833333333,4.154599999999999,4.6662
zone_0,2024-02-08 03:30:00,3.89,0.389,0.9646987555132893,10,3.1337,0.0571,3,3,2,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,7.144716666666667,4.3872,4.063400000000001
zone_0,2024-02-08 03:45:00,4.1956,0.41956,1.07908845708877,10,3.4903,0.0593,3,3,2,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,7.1459697916666665,4.0753,4.0624
zone_0,2024-02-08 04:00:00,4.0308,0.40308,1.0292337805917133,10,3.3318,0.0598,4,3,2,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,7.1456875,4.0579,4.5829
